keyword	filter_name	filter_value	freq
jovees	hair_type	11077	5
jovees	category	8433	12
jovees	concern	80231	8
jovees	category	2041	35
jovees	skin_type	10781	21
jovees	category	8392	43
jovees	category	8400	56
jovees	category	8436	38
jovees	category	8420	13
jovees	concern	10770	12
juicy chemistry	category	8394	42
juicy chemistry	category	8442	7
juicy chemistry	category	368	3
juicy chemistry	category	8443	3
juicy chemistry	category	8444	4
juicy chemistry	category	8397	51
juicy chemistry	category	2041	60
juicy chemistry	category	8409	53
juicy chemistry	category	1214	19
juicy chemistry	category	8404	25
juicy chemistry	concern	10770	6
juicy chemistry	category	8445	3
juicy chemistry	category	319	59
juicy chemistry	category	8405	19
juicy chemistry	skin_type	10778	4
juicy chemistry	category	9602	6
juicy chemistry	category	2046	18
juicy chemistry	formulation	10808	7
juicy chemistry	category	9617	6
juicy chemistry	category	9599	8
juicy chemistry	category	377	4
juicy chemistry	category	8420	4
juicy chemistry	skin_type	10781	7
juicy chemistry	category	8453	3
juicy chemistry	concern	10751	8
juicy chemistry	category	971	3
juicy chemistry	category	9579	6
juicy chemistry	category	9600	8
juicy chemistry	category	8403	25
juicy chemistry	category	320	65
juicy chemistry	concern	10776	7
juicy chemistry	star_rating	4	7
juicy chemistry	concern	91637	5
juicy chemistry	concern	10753	12
juicy chemistry	category	367	6
juicy chemistry	concern	10767	3
juicy chemistry	skin_type	10782	15
juicy chemistry	category	1222	14
juicy chemistry	category	2040	79
juicy chemistry	concern	10777	12
juicy chemistry	category	9601	5
juicy chemistry	category	1388	4
juicy chemistry	concern	10752	4
juicy chemistry	concern	10771	3
juicy chemistry	concern	10749	3
juicy chemistry	category	1392	8
juicy chemistry	skin_type	10779	12
juicy chemistry	category	8400	31
juicy chemistry	category	9598	16
juicy chemistry	category	371	9
juicy chemistry	formulation	10817	3
juicy chemistry	category	8381	60
juicy chemistry	category	1387	10
juicy chemistry	category	8392	35
juicy chemistry	concern	10754	4
juicy chemistry	category	8452	3
juicy chemistry	category	8410	16
juicy chemistry	concern	10755	3
just herbs	category	8403	8
just herbs	category	8400	10
just herbs	category	2040	16
just herbs	category	8381	10
just herbs	category	8396	8
just herbs	category	9591	4
just herbs	category	8380	17
just herbs	category	8404	8
just herbs	skin_type	10782	9
just herbs	category	8398	10
just herbs	category	8430	10
just herbs	category	8379	32
just herbs	category	2046	6
just herbs	category	8438	5
just herbs	skin_type	10779	9
